id_ente,municipio,ano,registros
4214003,Presidente Getúlio,2023,1161
4214003,Presidente Getúlio,2024,1189
4214102,Presidente Nereu,2013,356
4214102,Presidente Nereu,2014,0
4214102,Presidente Nereu,2015,547
4214102,Presidente Nereu,2016,524
4214102,Presidente Nereu,2017,605
4214102,Presidente Nereu,2018,677
4214102,Presidente Nereu,2019,717
4214102,Presidente Nereu,2020,638
4214102,Presidente Nereu,2021,660
4214102,Presidente Nereu,2022,743
4214102,Presidente Nereu,2023,697
4214102,Presidente Nereu,2024,695
4214151,Princesa,2013,578
4214151,Princesa,2014,0
4214151,Princesa,2015,693
4214151,Princesa,2016,700
4214151,Princesa,2017,625
4214151,Princesa,2018,881
4214151,Princesa,2019,1007
4214151,Princesa,2020,960
4214151,Princesa,2021,938
4214151,Princesa,2022,957
4214151,Princesa,2023,950
4214151,Princesa,2024,1057
4214201,Quilombo,2013,639
4214201,Quilombo,2014,762
4214201,Quilombo,2015,805
4214201,Quilombo,2016,842
4214201,Quilombo,2017,965
4214201,Quilombo,2018,1071
4214201,Quilombo,2019,1107
4214201,Quilombo,2020,1095
4214201,Quilombo,2021,1045
4214201,Quilombo,2022,5016
4214201,Quilombo,2023,1178
4214201,Quilombo,2024,1278
4214300,Rancho Queimado,2013,572
4214300,Rancho Queimado,2014,747
4214300,Rancho Queimado,2015,703
4214300,Rancho Queimado,2016,770
4214300,Rancho Queimado,2017,924
4214300,Rancho Queimado,2018,939
4214300,Rancho Queimado,2019,1089
4214300,Rancho Queimado,2020,1133
4214300,Rancho Queimado,2021,1286
4214300,Rancho Queimado,2022,1161
4214300,Rancho Queimado,2023,1282
4214300,Rancho Queimado,2024,1264
4214409,Rio das Antas,2013,546
4214409,Rio das Antas,2014,673
4214409,Rio das Antas,2015,742
4214409,Rio das Antas,2016,795
4214409,Rio das Antas,2017,836
4214409,Rio das Antas,2018,905
4214409,Rio das Antas,2019,959
4214409,Rio das Antas,2020,978
4214409,Rio das Antas,2021,994
4214409,Rio das Antas,2022,1019
4214409,Rio das Antas,2023,999
4214409,Rio das Antas,2024,1034
4214508,Rio do Campo,2013,704
4214508,Rio do Campo,2014,846
4214508,Rio do Campo,2015,908
4214508,Rio do Campo,2016,947
4214508,Rio do Campo,2017,1148
4214508,Rio do Campo,2018,1136
4214508,Rio do Campo,2019,1106
4214508,Rio do Campo,2020,1112
4214508,Rio do Campo,2021,1195
4214508,Rio do Campo,2022,1239
4214508,Rio do Campo,2023,1206
4214508,Rio do Campo,2024,1318
4214607,Rio do Oeste,2013,420
4214607,Rio do Oeste,2014,499
4214607,Rio do Oeste,2015,540
4214607,Rio do Oeste,2016,546
4214607,Rio do Oeste,2017,571
4214607,Rio do Oeste,2018,595
4214607,Rio do Oeste,2019,683
4214607,Rio do Oeste,2020,596
4214607,Rio do Oeste,2021,587
4214607,Rio do Oeste,2022,588
4214607,Rio do Oeste,2023,731
4214607,Rio do Oeste,2024,939
4214706,Rio dos Cedros,2013,614
4214706,Rio dos Cedros,2014,714
4214706,Rio dos Cedros,2015,769
4214706,Rio dos Cedros,2016,807
4214706,Rio dos Cedros,2017,916
4214706,Rio dos Cedros,2018,986
4214706,Rio dos Cedros,2019,1016
4214706,Rio dos Cedros,2020,1043
4214706,Rio dos Cedros,2021,1017
4214706,Rio dos Cedros,2022,989
4214706,Rio dos Cedros,2023,1009
4214706,Rio dos Cedros,2024,1044
4214805,Rio do Sul,2013,581
4214805,Rio do Sul,2014,972
4214805,Rio do Sul,2015,1159
4214805,Rio do Sul,2016,1106
4214805,Rio do Sul,2017,1253
4214805,Rio do Sul,2018,1275
4214805,Rio do Sul,2019,1220
4214805,Rio do Sul,2020,1291
4214805,Rio do Sul,2021,1214
4214805,Rio do Sul,2022,1211
4214805,Rio do Sul,2023,1209
4214805,Rio do Sul,2024,1264
4214904,Rio Fortuna,2013,465
4214904,Rio Fortuna,2014,572
4214904,Rio Fortuna,2015,672
4214904,Rio Fortuna,2016,634
4214904,Rio Fortuna,2017,720
4214904,Rio Fortuna,2018,723
4214904,Rio Fortuna,2019,693
4214904,Rio Fortuna,2020,757
4214904,Rio Fortuna,2021,722
4214904,Rio Fortuna,2022,607
4214904,Rio Fortuna,2023,760
4214904,Rio Fortuna,2024,785
4215000,Rio Negrinho,2013,820
4215000,Rio Negrinho,2014,993
4215000,Rio Negrinho,2015,1082
4215000,Rio Negrinho,2016,1191
4215000,Rio Negrinho,2017,1538
4215000,Rio Negrinho,2018,1648
4215000,Rio Negrinho,2019,1623
4215000,Rio Negrinho,2020,1697
4215000,Rio Negrinho,2021,1585
4215000,Rio Negrinho,2022,1613
4215000,Rio Negrinho,2023,1604
4215000,Rio Negrinho,2024,1644
4215059,Rio Rufino,2013,583
4215059,Rio Rufino,2014,719
4215059,Rio Rufino,2015,789
4215059,Rio Rufino,2016,724
4215059,Rio Rufino,2017,861
4215059,Rio Rufino,2018,856
4215059,Rio Rufino,2019,870
4215059,Rio Rufino,2020,862
4215059,Rio Rufino,2021,774
4215059,Rio Rufino,2022,874
4215059,Rio Rufino,2023,982
4215059,Rio Rufino,2024,986
4215075,Riqueza,2013,370
4215075,Riqueza,2014,303
4215075,Riqueza,2015,479
4215075,Riqueza,2016,519
4215075,Riqueza,2017,565
4215075,Riqueza,2018,618
4215075,Riqueza,2019,641
4215075,Riqueza,2020,673
4215075,Riqueza,2021,738
4215075,Riqueza,2022,686
4215075,Riqueza,2023,862
4215075,Riqueza,2024,893
4215109,Rodeio,2013,612
4215109,Rodeio,2014,669
4215109,Rodeio,2015,741
4215109,Rodeio,2016,769
4215109,Rodeio,2017,875
4215109,Rodeio,2018,939
4215109,Rodeio,2019,941
4215109,Rodeio,2020,995
4215109,Rodeio,2021,1011
4215109,Rodeio,2022,1044
4215109,Rodeio,2023,1066
4215109,Rodeio,2024,1122
4215208,Romelândia,2013,423
4215208,Romelândia,2014,494
4215208,Romelândia,2015,625
4215208,Romelândia,2016,710
4215208,Romelândia,2017,792
4215208,Romelândia,2018,906
4215208,Romelândia,2019,976
4215208,Romelândia,2020,979
4215208,Romelândia,2021,999
4215208,Romelândia,2022,1084
4215208,Romelândia,2023,1125
4215208,Romelândia,2024,1141
4215307,Salete,2013,638
4215307,Salete,2014,707
4215307,Salete,2015,792
4215307,Salete,2016,830
4215307,Salete,2017,971
4215307,Salete,2018,990
4215307,Salete,2019,1055
4215307,Salete,2020,881
4215307,Salete,2021,937
4215307,Salete,2022,865
4215307,Salete,2023,752
4215307,Salete,2024,877
4215356,Saltinho,2013,411
4215356,Saltinho,2014,527
4215356,Saltinho,2015,552
4215356,Saltinho,2016,591
4215356,Saltinho,2017,687
4215356,Saltinho,2018,655
4215356,Saltinho,2019,663
4215356,Saltinho,2020,642
4215356,Saltinho,2021,731
4215356,Saltinho,2022,791
4215356,Saltinho,2023,908
4215356,Saltinho,2024,969
4215406,Salto Veloso,2013,498
4215406,Salto Veloso,2014,533
4215406,Salto Veloso,2015,397
4215406,Salto Veloso,2016,582
4215406,Salto Veloso,2017,591
4215406,Salto Veloso,2018,582
4215406,Salto Veloso,2019,593
4215406,Salto Veloso,2020,651
4215406,Salto Veloso,2021,782
4215406,Salto Veloso,2022,818
4215406,Salto Veloso,2023,865
4215406,Salto Veloso,2024,914
4215455,Sangão,2013,428
4215455,Sangão,2014,490
4215455,Sangão,2015,499
4215455,Sangão,2016,507
4215455,Sangão,2017,494
4215455,Sangão,2018,533
4215455,Sangão,2019,609
4215455,Sangão,2020,584
4215455,Sangão,2021,608
4215455,Sangão,2022,636
4215455,Sangão,2023,654
4215455,Sangão,2024,648
4215505,Santa Cecília,2013,500
4215505,Santa Cecília,2014,0
4215505,Santa Cecília,2015,649
4215505,Santa Cecília,2016,690
4215505,Santa Cecília,2017,764
4215505,Santa Cecília,2018,771
4215505,Santa Cecília,2019,852
4215505,Santa Cecília,2020,937
4215505,Santa Cecília,2021,1065
4215505,Santa Cecília,2022,1107
4215505,Santa Cecília,2023,1134
4215505,Santa Cecília,2024,1271
4215554,Santa Helena,2013,599
4215554,Santa Helena,2014,0
4215554,Santa Helena,2015,605
4215554,Santa Helena,2016,670
4215554,Santa Helena,2017,718
4215554,Santa Helena,2018,772
4215554,Santa Helena,2019,801
4215554,Santa Helena,2020,780
4215554,Santa Helena,2021,824
4215554,Santa Helena,2022,842
4215554,Santa Helena,2023,809
4215554,Santa Helena,2024,872
4215604,Santa Rosa de Lima,2013,483
4215604,Santa Rosa de Lima,2014,578
4215604,Santa Rosa de Lima,2015,615
4215604,Santa Rosa de Lima,2016,650
4215604,Santa Rosa de Lima,2017,657
4215604,Santa Rosa de Lima,2018,726
4215604,Santa Rosa de Lima,2019,744
4215604,Santa Rosa de Lima,2020,858
4215604,Santa Rosa de Lima,2021,877
4215604,Santa Rosa de Lima,2022,916
4215604,Santa Rosa de Lima,2023,931
4215604,Santa Rosa de Lima,2024,985
4215653,Santa Rosa do Sul,2013,499
4215653,Santa Rosa do Sul,2014,0
4215653,Santa Rosa do Sul,2015,675
4215653,Santa Rosa do Sul,2016,683
4215653,Santa Rosa do Sul,2017,900
4215653,Santa Rosa do Sul,2018,885
4215653,Santa Rosa do Sul,2019,678
4215653,Santa Rosa do Sul,2020,905
4215653,Santa Rosa do Sul,2021,968
4215653,Santa Rosa do Sul,2022,959
4215653,Santa Rosa do Sul,2023,1036
4215653,Santa Rosa do Sul,2024,1036
4215679,Santa Terezinha,2013,460
4215679,Santa Terezinha,2014,0
4215679,Santa Terezinha,2015,562
4215679,Santa Terezinha,2016,556
4215679,Santa Terezinha,2017,535
4215679,Santa Terezinha,2018,578
4215679,Santa Terezinha,2019,630
4215679,Santa Terezinha,2020,666
4215679,Santa Terezinha,2021,610
4215679,Santa Terezinha,2022,763
4215679,Santa Terezinha,2023,775
4215679,Santa Terezinha,2024,773
4215687,Santa Terezinha do Progresso,2013,450
4215687,Santa Terezinha do Progresso,2014,530
4215687,Santa Terezinha do Progresso,2015,582
4215687,Santa Terezinha do Progresso,2016,611
4215687,Santa Terezinha do Progresso,2017,669
4215687,Santa Terezinha do Progresso,2018,714
4215687,Santa Terezinha do Progresso,2019,800
4215687,Santa Terezinha do Progresso,2020,801
4215687,Santa Terezinha do Progresso,2021,787
4215687,Santa Terezinha do Progresso,2022,819
4215687,Santa Terezinha do Progresso,2023,856
4215687,Santa Terezinha do Progresso,2024,845
4215695,Santiago do Sul,2013,541
4215695,Santiago do Sul,2014,0
4215695,Santiago do Sul,2015,654
4215695,Santiago do Sul,2016,777
4215695,Santiago do Sul,2017,673
4215695,Santiago do Sul,2018,695
4215695,Santiago do Sul,2019,748
4215695,Santiago do Sul,2020,734
4215695,Santiago do Sul,2021,773
4215695,Santiago do Sul,2022,785
4215695,Santiago do Sul,2023,902
4215695,Santiago do Sul,2024,906
4215703,Santo Amaro da Imperatriz,2013,707
4215703,Santo Amaro da Imperatriz,2014,701
4215703,Santo Amaro da Imperatriz,2015,906
4215703,Santo Amaro da Imperatriz,2016,984
4215703,Santo Amaro da Imperatriz,2017,1025
4215703,Santo Amaro da Imperatriz,2018,1029
4215703,Santo Amaro da Imperatriz,2019,1102
4215703,Santo Amaro da Imperatriz,2020,948
4215703,Santo Amaro da Imperatriz,2021,1048
4215703,Santo Amaro da Imperatriz,2022,1129
4215703,Santo Amaro da Imperatriz,2023,1174
4215703,Santo Amaro da Imperatriz,2024,1167
4215752,São Bernardino,2013,452
4215752,São Bernardino,2014,564
4215752,São Bernardino,2015,586
4215752,São Bernardino,2016,597
4215752,São Bernardino,2017,668
4215752,São Bernardino,2018,763
4215752,São Bernardino,2019,718
4215752,São Bernardino,2020,711
4215752,São Bernardino,2021,768
4215752,São Bernardino,2022,771
4215752,São Bernardino,2023,807
4215752,São Bernardino,2024,874
4215802,São Bento do Sul,2013,993
4215802,São Bento do Sul,2014,1233
4215802,São Bento do Sul,2015,1327
4215802,São Bento do Sul,2016,1376
4215802,São Bento do Sul,2017,1746
4215802,São Bento do Sul,2018,1797
4215802,São Bento do Sul,2019,1803
4215802,São Bento do Sul,2020,1841
4215802,São Bento do Sul,2021,1828
4215802,São Bento do Sul,2022,1891
4215802,São Bento do Sul,2023,1925
4215802,São Bento do Sul,2024,1913
4215901,São Bonifácio,2013,571
4215901,São Bonifácio,2014,0
4215901,São Bonifácio,2015,596
4215901,São Bonifácio,2016,631
4215901,São Bonifácio,2017,677
4215901,São Bonifácio,2018,759
4215901,São Bonifácio,2019,859
4215901,São Bonifácio,2020,964
4215901,São Bonifácio,2021,816
4215901,São Bonifácio,2022,890
4215901,São Bonifácio,2023,743
4215901,São Bonifácio,2024,824
4216008,São Carlos,2013,579
4216008,São Carlos,2014,678
4216008,São Carlos,2015,649
4216008,São Carlos,2016,640
4216008,São Carlos,2017,741
4216008,São Carlos,2018,930
4216008,São Carlos,2019,1018
4216008,São Carlos,2020,1061
4216008,São Carlos,2021,1022
4216008,São Carlos,2022,1075
4216008,São Carlos,2023,1129
4216008,São Carlos,2024,1161
4216057,São Cristóvão do Sul,2013,552
4216057,São Cristóvão do Sul,2014,594
4216057,São Cristóvão do Sul,2015,632
4216057,São Cristóvão do Sul,2016,681
4216057,São Cristóvão do Sul,2017,742
4216057,São Cristóvão do Sul,2018,0
4216057,São Cristóvão do Sul,2019,729
4216057,São Cristóvão do Sul,2020,723
4216057,São Cristóvão do Sul,2021,827
4216057,São Cristóvão do Sul,2022,893
4216057,São Cristóvão do Sul,2023,891
4216057,São Cristóvão do Sul,2024,981
4216107,São Domingos,2013,407
4216107,São Domingos,2014,442
4216107,São Domingos,2015,564
4216107,São Domingos,2016,537
4216107,São Domingos,2017,627
4216107,São Domingos,2018,761
4216107,São Domingos,2019,811
4216107,São Domingos,2020,615
4216107,São Domingos,2021,800
4216107,São Domingos,2022,858
4216107,São Domingos,2023,840
4216107,São Domingos,2024,839
4216206,São Francisco do Sul,2013,928
4216206,São Francisco do Sul,2014,872
4216206,São Francisco do Sul,2015,1076
4216206,São Francisco do Sul,2016,1314
4216206,São Francisco do Sul,2017,1730
4216206,São Francisco do Sul,2018,1787
4216206,São Francisco do Sul,2019,1876
4216206,São Francisco do Sul,2020,1828
4216206,São Francisco do Sul,2021,1788
4216206,São Francisco do Sul,2022,1852
4216206,São Francisco do Sul,2023,1915
4216206,São Francisco do Sul,2024,1843
4216255,São João do Oeste,2013,592
4216255,São João do Oeste,2014,513
4216255,São João do Oeste,2015,642
4216255,São João do Oeste,2016,707
4216255,São João do Oeste,2017,754
4216255,São João do Oeste,2018,766
4216255,São João do Oeste,2019,724
4216255,São João do Oeste,2020,802
4216255,São João do Oeste,2021,848
4216255,São João do Oeste,2022,971
4216255,São João do Oeste,2023,1219
4216255,São João do Oeste,2024,1195
4216305,São João Batista,2013,797
4216305,São João Batista,2014,795
4216305,São João Batista,2015,981
4216305,São João Batista,2016,1010
4216305,São João Batista,2017,1216
4216305,São João Batista,2018,1239
4216305,São João Batista,2019,1290
4216305,São João Batista,2020,1261
4216305,São João Batista,2021,1296
4216305,São João Batista,2022,1396
4216305,São João Batista,2023,1438
4216305,São João Batista,2024,1419
4216354,São João do Itaperiú,2013,626
4216354,São João do Itaperiú,2014,682
4216354,São João do Itaperiú,2015,673
4216354,São João do Itaperiú,2016,681
4216354,São João do Itaperiú,2017,744
4216354,São João do Itaperiú,2018,812
4216354,São João do Itaperiú,2019,833
4216354,São João do Itaperiú,2020,986
4216354,São João do Itaperiú,2021,973
4216354,São João do Itaperiú,2022,1047
4216354,São João do Itaperiú,2023,1083
4216354,São João do Itaperiú,2024,1062
4216404,São João do Sul,2013,546
4216404,São João do Sul,2014,0
4216404,São João do Sul,2015,630
4216404,São João do Sul,2016,684
4216404,São João do Sul,2017,795
4216404,São João do Sul,2018,783
4216404,São João do Sul,2019,679
4216404,São João do Sul,2020,697
4216404,São João do Sul,2021,822
4216404,São João do Sul,2022,794
4216404,São João do Sul,2023,883
4216404,São João do Sul,2024,861
4216503,São Joaquim,2013,557
4216503,São Joaquim,2014,786
4216503,São Joaquim,2015,876
4216503,São Joaquim,2016,885
4216503,São Joaquim,2017,1099
4216503,São Joaquim,2018,1152
4216503,São Joaquim,2019,1163
4216503,São Joaquim,2020,1167
4216503,São Joaquim,2021,1174
4216503,São Joaquim,2022,1185
4216503,São Joaquim,2023,1222
4216503,São Joaquim,2024,1189
4216602,São José,2013,965
4216602,São José,2014,1143
4216602,São José,2015,1242
4216602,São José,2016,1219
4216602,São José,2017,1493
4216602,São José,2018,1511
4216602,São José,2019,1611
4216602,São José,2020,1687
4216602,São José,2021,1569
4216602,São José,2022,1798
4216602,São José,2023,1811
4216602,São José,2024,1863
4216701,São José do Cedro,2013,645
4216701,São José do Cedro,2014,662
4216701,São José do Cedro,2015,808
4216701,São José do Cedro,2016,796
4216701,São José do Cedro,2017,967
4216701,São José do Cedro,2018,1028
4216701,São José do Cedro,2019,1032
4216701,São José do Cedro,2020,1055
4216701,São José do Cedro,2021,1078
4216701,São José do Cedro,2022,1028
4216701,São José do Cedro,2023,1148
4216701,São José do Cedro,2024,1140
4216800,São José do Cerrito,2013,546
4216800,São José do Cerrito,2014,613
4216800,São José do Cerrito,2015,675
4216800,São José do Cerrito,2016,748
4216800,São José do Cerrito,2017,778
4216800,São José do Cerrito,2018,890
4216800,São José do Cerrito,2019,922
4216800,São José do Cerrito,2020,900
4216800,São José do Cerrito,2021,861
4216800,São José do Cerrito,2022,1053
4216800,São José do Cerrito,2023,1050
4216800,São José do Cerrito,2024,1089
4216909,São Lourenço do Oeste,2013,519
4216909,São Lourenço do Oeste,2014,534
4216909,São Lourenço do Oeste,2015,667
4216909,São Lourenço do Oeste,2016,738
4216909,São Lourenço do Oeste,2017,814
4216909,São Lourenço do Oeste,2018,897
4216909,São Lourenço do Oeste,2019,934
4216909,São Lourenço do Oeste,2020,1114
4216909,São Lourenço do Oeste,2021,1052
4216909,São Lourenço do Oeste,2022,1054
4216909,São Lourenço do Oeste,2023,1033
4216909,São Lourenço do Oeste,2024,1127
4217006,São Ludgero,2013,498
4217006,São Ludgero,2014,624
4217006,São Ludgero,2015,703
4217006,São Ludgero,2016,781
4217006,São Ludgero,2017,876
4217006,São Ludgero,2018,858
4217006,São Ludgero,2019,924
4217006,São Ludgero,2020,973
4217006,São Ludgero,2021,992
4217006,São Ludgero,2022,1085
4217006,São Ludgero,2023,1135
4217006,São Ludgero,2024,1190
4217105,São Martinho,2013,490
4217105,São Martinho,2014,624
4217105,São Martinho,2015,673
4217105,São Martinho,2016,722
4217105,São Martinho,2017,726
4217105,São Martinho,2018,875
4217105,São Martinho,2019,808
4217105,São Martinho,2020,835
4217105,São Martinho,2021,975
4217105,São Martinho,2022,1093
4217105,São Martinho,2023,1145
4217105,São Martinho,2024,1143
4217154,São Miguel da Boa Vista,2013,520
4217154,São Miguel da Boa Vista,2014,590
4217154,São Miguel da Boa Vista,2015,601
4217154,São Miguel da Boa Vista,2016,697
4217154,São Miguel da Boa Vista,2017,799
4217154,São Miguel da Boa Vista,2018,821
4217154,São Miguel da Boa Vista,2019,877
4217154,São Miguel da Boa Vista,2020,901
4217154,São Miguel da Boa Vista,2021,940
4217154,São Miguel da Boa Vista,2022,952
4217154,São Miguel da Boa Vista,2023,1023
4217154,São Miguel da Boa Vista,2024,1063
4217204,São Miguel do Oeste,2013,909
4217204,São Miguel do Oeste,2014,926
4217204,São Miguel do Oeste,2015,974
4217204,São Miguel do Oeste,2016,1073
4217204,São Miguel do Oeste,2017,1437
4217204,São Miguel do Oeste,2018,1344
4217204,São Miguel do Oeste,2019,1218
4217204,São Miguel do Oeste,2020,1292
4217204,São Miguel do Oeste,2021,1333
4217204,São Miguel do Oeste,2022,1404
4217204,São Miguel do Oeste,2023,1498
4217204,São Miguel do Oeste,2024,1454
4217253,São Pedro de Alcântara,2013,626
4217253,São Pedro de Alcântara,2014,0
4217253,São Pedro de Alcântara,2015,799
4217253,São Pedro de Alcântara,2016,809
4217253,São Pedro de Alcântara,2017,930
4217253,São Pedro de Alcântara,2018,921
4217253,São Pedro de Alcântara,2019,976
4217253,São Pedro de Alcântara,2020,1070
4217253,São Pedro de Alcântara,2021,1053
4217253,São Pedro de Alcântara,2022,1111
4217253,São Pedro de Alcântara,2023,1179
4217253,São Pedro de Alcântara,2024,1195
4217303,Saudades,2013,584
4217303,Saudades,2014,0
4217303,Saudades,2015,781
4217303,Saudades,2016,802
4217303,Saudades,2017,938
4217303,Saudades,2018,920
4217303,Saudades,2019,934
4217303,Saudades,2020,958
4217303,Saudades,2021,890
4217303,Saudades,2022,975
4217303,Saudades,2023,1046
4217303,Saudades,2024,1051
4217402,Schroeder,2013,560
4217402,Schroeder,2014,735
4217402,Schroeder,2015,726
4217402,Schroeder,2016,731
4217402,Schroeder,2017,782
4217402,Schroeder,2018,803
4217402,Schroeder,2019,849
4217402,Schroeder,2020,825
4217402,Schroeder,2021,875
4217402,Schroeder,2022,1055
4217402,Schroeder,2023,1112
4217402,Schroeder,2024,1182
4217501,Seara,2013,730
4217501,Seara,2014,926
4217501,Seara,2015,1017
4217501,Seara,2016,949
4217501,Seara,2017,1098
4217501,Seara,2018,1174
4217501,Seara,2019,1142
4217501,Seara,2020,1171
4217501,Seara,2021,1256
4217501,Seara,2022,1312
4217501,Seara,2023,1392
4217501,Seara,2024,1407
4217550,Serra Alta,2013,540
4217550,Serra Alta,2014,584
4217550,Serra Alta,2015,654
4217550,Serra Alta,2016,695
4217550,Serra Alta,2017,802
4217550,Serra Alta,2018,702
4217550,Serra Alta,2019,918
4217550,Serra Alta,2020,914
4217550,Serra Alta,2021,976
4217550,Serra Alta,2022,987
4217550,Serra Alta,2023,1054
4217550,Serra Alta,2024,1033
4217600,Siderópolis,2013,588
4217600,Siderópolis,2014,648
4217600,Siderópolis,2015,798
4217600,Siderópolis,2016,841
4217600,Siderópolis,2017,971
4217600,Siderópolis,2018,988
4217600,Siderópolis,2019,942
4217600,Siderópolis,2020,960
4217600,Siderópolis,2021,1075
4217600,Siderópolis,2022,1209
4217600,Siderópolis,2023,1275
4217600,Siderópolis,2024,1233
4217709,Sombrio,2013,676
4217709,Sombrio,2014,705
4217709,Sombrio,2015,887
4217709,Sombrio,2016,924
4217709,Sombrio,2017,1040
4217709,Sombrio,2018,1070
4217709,Sombrio,2019,1170
4217709,Sombrio,2020,1124
4217709,Sombrio,2021,1111
4217709,Sombrio,2022,1207
4217709,Sombrio,2023,1207
4217709,Sombrio,2024,1264
4217758,Sul Brasil,2013,475
4217758,Sul Brasil,2014,591
4217758,Sul Brasil,2015,583
4217758,Sul Brasil,2016,553
4217758,Sul Brasil,2017,692
4217758,Sul Brasil,2018,757
4217758,Sul Brasil,2019,810
4217758,Sul Brasil,2020,852
4217758,Sul Brasil,2021,876
4217758,Sul Brasil,2022,941
4217758,Sul Brasil,2023,1055
4217758,Sul Brasil,2024,1195
4217808,Taió,2013,674
4217808,Taió,2014,739
4217808,Taió,2015,905
4217808,Taió,2016,898
4217808,Taió,2017,1068
4217808,Taió,2018,1126
4217808,Taió,2019,1198
4217808,Taió,2020,1264
4217808,Taió,2021,1245
4217808,Taió,2022,1322
4217808,Taió,2023,1407
4217808,Taió,2024,1530
4217907,Tangará,2013,476
4217907,Tangará,2014,532
4217907,Tangará,2015,587
4217907,Tangará,2016,591
4217907,Tangará,2017,655
4217907,Tangará,2018,783
4217907,Tangará,2019,929
4217907,Tangará,2020,1028
4217907,Tangará,2021,1048
4217907,Tangará,2022,1103
4217907,Tangará,2023,1125
4217907,Tangará,2024,1144
4217956,Tigrinhos,2013,563
4217956,Tigrinhos,2014,711
4217956,Tigrinhos,2015,595
4217956,Tigrinhos,2016,648
4217956,Tigrinhos,2017,756
4217956,Tigrinhos,2018,796
4217956,Tigrinhos,2019,805
4217956,Tigrinhos,2020,786
4217956,Tigrinhos,2021,823
4217956,Tigrinhos,2022,805
4217956,Tigrinhos,2023,838
4217956,Tigrinhos,2024,788
4218004,Tijucas,2013,901
4218004,Tijucas,2014,995
4218004,Tijucas,2015,1041
4218004,Tijucas,2016,1127
4218004,Tijucas,2017,1420
4218004,Tijucas,2018,1466
4218004,Tijucas,2019,1574
4218004,Tijucas,2020,1614
4218004,Tijucas,2021,1520
4218004,Tijucas,2022,1588
4218004,Tijucas,2023,1637
4218004,Tijucas,2024,1717
4218103,Timbé do Sul,2013,547
4218103,Timbé do Sul,2014,0
4218103,Timbé do Sul,2015,614
4218103,Timbé do Sul,2016,620
4218103,Timbé do Sul,2017,721
4218103,Timbé do Sul,2018,728
4218103,Timbé do Sul,2019,855
4218103,Timbé do Sul,2020,844
4218103,Timbé do Sul,2021,864
4218103,Timbé do Sul,2022,880
4218103,Timbé do Sul,2023,934
4218103,Timbé do Sul,2024,904
4218202,Timbó,2013,992
4218202,Timbó,2014,1068
4218202,Timbó,2015,1089
4218202,Timbó,2016,1187
4218202,Timbó,2017,1408
4218202,Timbó,2018,1481
4218202,Timbó,2019,1549
4218202,Timbó,2020,1547
4218202,Timbó,2021,1544
4218202,Timbó,2022,1530
4218202,Timbó,2023,1602
4218202,Timbó,2024,1583
4218251,Timbó Grande,2013,640
4218251,Timbó Grande,2014,802
4218251,Timbó Grande,2015,735
4218251,Timbó Grande,2016,754
4218251,Timbó Grande,2017,916
4218251,Timbó Grande,2018,877
4218251,Timbó Grande,2019,811
4218251,Timbó Grande,2020,807
4218251,Timbó Grande,2021,751
4218251,Timbó Grande,2022,818
4218251,Timbó Grande,2023,905
4218251,Timbó Grande,2024,862
4218301,Três Barras,2013,665
4218301,Três Barras,2014,0
4218301,Três Barras,2015,835
4218301,Três Barras,2016,921
4218301,Três Barras,2017,1169
4218301,Três Barras,2018,1243
4218301,Três Barras,2019,1223
4218301,Três Barras,2020,1287
4218301,Três Barras,2021,1282
4218301,Três Barras,2022,1339
4218301,Três Barras,2023,1432
4218301,Três Barras,2024,1459
4218350,Treviso,2013,480
4218350,Treviso,2014,543
4218350,Treviso,2015,542
4218350,Treviso,2016,464
4218350,Treviso,2017,562
4218350,Treviso,2018,447
4218350,Treviso,2019,530
4218350,Treviso,2020,828
4218350,Treviso,2021,907
4218350,Treviso,2022,868
4218350,Treviso,2023,927
4218350,Treviso,2024,937
4218400,Treze de Maio,2013,390
4218400,Treze de Maio,2014,465
4218400,Treze de Maio,2015,516
4218400,Treze de Maio,2016,534
4218400,Treze de Maio,2017,628
4218400,Treze de Maio,2018,671
4218400,Treze de Maio,2019,681
4218400,Treze de Maio,2020,665
4218400,Treze de Maio,2021,617
4218400,Treze de Maio,2022,751
4218400,Treze de Maio,2023,817
4218400,Treze de Maio,2024,904
4218509,Treze Tílias,2013,40
4218509,Treze Tílias,2014,36
4218509,Treze Tílias,2015,707
4218509,Treze Tílias,2016,723
4218509,Treze Tílias,2017,974
4218509,Treze Tílias,2018,786
4218509,Treze Tílias,2019,983
4218509,Treze Tílias,2020,888
4218509,Treze Tílias,2021,948
4218509,Treze Tílias,2022,1067
4218509,Treze Tílias,2023,1101
4218509,Treze Tílias,2024,1124
4218608,Trombudo Central,2013,627
4218608,Trombudo Central,2014,814
4218608,Trombudo Central,2015,845
4218608,Trombudo Central,2016,846
4218608,Trombudo Central,2017,995
4218608,Trombudo Central,2018,915
4218608,Trombudo Central,2019,919
4218608,Trombudo Central,2020,949
4218608,Trombudo Central,2021,964
4218608,Trombudo Central,2022,1054
4218608,Trombudo Central,2023,1146
4218608,Trombudo Central,2024,1119
4218707,Tubarão,2013,871
4218707,Tubarão,2014,1009
4218707,Tubarão,2015,1118
4218707,Tubarão,2016,1099
4218707,Tubarão,2017,1408
4218707,Tubarão,2018,1450
4218707,Tubarão,2019,1551
4218707,Tubarão,2020,1592
4218707,Tubarão,2021,1579
4218707,Tubarão,2022,1581
